"Date","Price","Open","High","Low","Change %"
"Jun 19, 2017","1.4672","1.4692","1.4766","1.4664","-0.15%"
"Jun 16, 2017","1.4694","1.4708","1.4721","1.4661","-0.09%"
"Jun 15, 2017","1.4707","1.4782","1.4804","1.4688","-0.53%"
"Jun 14, 2017","1.4785","1.4873","1.4896","1.4752","-0.59%"
"Jun 13, 2017","1.4873","1.4851","1.4902","1.4798","0.12%"
"Jun 12, 2017","1.4855","1.4864","1.4918","1.4842","-0.08%"
"Jun 09, 2017","1.4867","1.4864","1.4935","1.4825","0.04%"
"Jun 08, 2017","1.4861","1.4913","1.4958","1.4848","-0.32%"
"Jun 07, 2017","1.4909","1.5019","1.5037","1.4821","-0.73%"
"Jun 06, 2017","1.5019","1.5028","1.5117","1.4972","-0.09%"
"Jun 05, 2017","1.5032","1.5187","1.5220","1.5014","-0.79%"
"Jun 02, 2017","1.5152","1.5212","1.5231","1.5145","-0.36%"
"Jun 01, 2017","1.5206","1.5131","1.5232","1.5093","0.50%"
"May 31, 2017","1.5131","1.4984","1.5136","1.4938","0.98%"
"May 30, 2017","1.4984","1.4996","1.5025","1.4924","-0.14%"
"May 29, 2017","1.5005","1.5047","1.5059","1.4990","-0.07%"
"May 26, 2017","1.5016","1.5033","1.5113","1.4974","-0.15%"
"May 25, 2017","1.5039","1.4953","1.5072","1.4943","0.60%"
"May 24, 2017","1.4950","1.4950","1.5027","1.4932","-0.03%"
"May 23, 2017","1.4954","1.5031","1.5067","1.4932","-0.51%"
"May 22, 2017","1.5030","1.5009","1.5082","1.4964","0.07%"
"May 19, 2017","1.5020","1.4967","1.5055","1.4934","0.35%"
"May 18, 2017","1.4967","1.5014","1.5082","1.4920","-0.33%"
"May 17, 2017","1.5016","1.4930","1.5051","1.4914","0.62%"
"May 16, 2017","1.4923","1.4805","1.4951","1.4765","0.80%"
"May 15, 2017","1.4805","1.4774","1.4817","1.4709","0.03%"
"May 12, 2017","1.4800","1.4717","1.4812","1.4667","0.55%"
"May 11, 2017","1.4719","1.4749","1.4828","1.4702","-0.20%"
"May 10, 2017","1.4749","1.4813","1.4845","1.4697","-0.38%"
"May 09, 2017","1.4805","1.4788","1.4883","1.4760","0.11%"
"May 08, 2017","1.4788","1.4820","1.4877","1.4754","-0.20%"
"May 05, 2017","1.4818","1.4828","1.4920","1.4797","-0.05%"
"May 04, 2017","1.4826","1.4661","1.4841","1.4647","1.10%"
"May 03, 2017","1.4665","1.4506","1.4693","1.4484","1.11%"
"May 02, 2017","1.4504","1.4480","1.4533","1.4440","0.15%"
"May 01, 2017","1.4482","1.4605","1.4615","1.4462","-0.47%"
"Apr 28, 2017","1.4551","1.4554","1.4662","1.4529","-0.10%"
"Apr 27, 2017","1.4566","1.4596","1.4650","1.4550","-0.14%"
"Apr 26, 2017","1.4587","1.4504","1.4608","1.4472","0.60%"
"Apr 25, 2017","1.4500","1.4348","1.4544","1.4342","1.01%"
"Apr 24, 2017","1.4355","1.4142","1.4449","1.4142","0.93%"
"Apr 21, 2017","1.4223","1.4239","1.4265","1.4161","-0.11%"
"Apr 20, 2017","1.4239","1.4278","1.4338","1.4224","-0.33%"
"Apr 19, 2017","1.4286","1.4203","1.4307","1.4184","0.66%"
"Apr 18, 2017","1.4193","1.4018","1.4210","1.4001","1.21%"
"Apr 17, 2017","1.4023","1.4027","1.4043","1.3986","0.14%"
"Apr 14, 2017","1.4004","1.4033","1.4058","1.3994","-0.14%"
"Apr 13, 2017","1.4024","1.4178","1.4184","1.3990","-1.11%"
"Apr 12, 2017","1.4182","1.4140","1.4205","1.4121","0.30%"
"Apr 11, 2017","1.4139","1.4126","1.4224","1.4092","0.08%"
"Apr 10, 2017","1.4127","1.4120","1.4169","1.4088","0.04%"
"Apr 07, 2017","1.4121","1.4112","1.4190","1.4100","0.11%"
"Apr 06, 2017","1.4106","1.4082","1.4175","1.4073","0.14%"
"Apr 05, 2017","1.4086","1.4110","1.4128","1.4044","-0.16%"
"Apr 04, 2017","1.4109","1.4026","1.4126","1.4009","0.58%"
"Apr 03, 2017","1.4028","1.3985","1.4067","1.3953","0.46%"
"Mar 31, 2017","1.3964","1.3971","1.4027","1.3935","-0.04%"
"Mar 30, 2017","1.3970","1.4042","1.4064","1.3942","-0.48%"
"Mar 29, 2017","1.4038","1.4168","1.4175","1.4004","-0.89%"
"Mar 28, 2017","1.4164","1.4261","1.4309","1.4126","-0.69%"
"Mar 27, 2017","1.4262","1.4178","1.4317","1.4158","0.66%"
"Mar 24, 2017","1.4168","1.4139","1.4214","1.4095","0.22%"
"Mar 23, 2017","1.4137","1.4065","1.4151","1.4048","0.53%"
"Mar 22, 2017","1.4063","1.4057","1.4128","1.4048","0.04%"
"Mar 21, 2017","1.4057","1.3886","1.4074","1.3872","1.18%"
"Mar 20, 2017","1.3893","1.3936","1.3967","1.3866","-0.34%"
"Mar 17, 2017","1.3940","1.4035","1.4071","1.3934","-0.58%"
"Mar 16, 2017","1.4022","1.3920","1.4042","1.3898","0.71%"
"Mar 15, 2017","1.3923","1.4029","1.4056","1.3876","-0.74%"
"Mar 14, 2017","1.4027","1.4070","1.4117","1.4010","-0.32%"
"Mar 13, 2017","1.4072","1.4140","1.4190","1.4046","-0.55%"
"Mar 10, 2017","1.4150","1.4095","1.4188","1.4063","0.41%"
"Mar 09, 2017","1.4092","1.4003","1.4123","1.3987","0.63%"
"Mar 08, 2017","1.4004","1.3921","1.4015","1.3880","0.57%"
"Mar 07, 2017","1.3925","1.3967","1.3976","1.3878","-0.26%"
"Mar 06, 2017","1.3962","1.4003","1.4030","1.3925","-0.17%"
"Mar 03, 2017","1.3986","1.3880","1.3993","1.3863","0.79%"
"Mar 02, 2017","1.3876","1.3737","1.3896","1.3724","1.00%"
"Mar 01, 2017","1.3738","1.3808","1.3839","1.3721","-0.54%"
"Feb 28, 2017","1.3812","1.3795","1.3837","1.3761","0.11%"
"Feb 27, 2017","1.3797","1.3766","1.3823","1.3712","0.23%"
"Feb 24, 2017","1.3765","1.3721","1.3848","1.3707","0.36%"
"Feb 23, 2017","1.3715","1.3706","1.3769","1.3661","0.08%"
"Feb 22, 2017","1.3704","1.3728","1.3752","1.3622","-0.17%"
"Feb 21, 2017","1.3727","1.3795","1.3821","1.3711","-0.55%"
"Feb 20, 2017","1.3803","1.3850","1.3874","1.3798","-0.24%"
"Feb 17, 2017","1.3836","1.3876","1.3912","1.3827","-0.27%"
"Feb 16, 2017","1.3874","1.3752","1.3890","1.3724","0.91%"
"Feb 15, 2017","1.3749","1.3798","1.3816","1.3720","-0.38%"
"Feb 14, 2017","1.3801","1.3877","1.3882","1.3796","-0.52%"
"Feb 13, 2017","1.3873","1.3833","1.3897","1.3821","0.08%"
"Feb 10, 2017","1.3862","1.3986","1.3997","1.3845","-0.82%"
"Feb 09, 2017","1.3976","1.3996","1.4047","1.3938","-0.14%"
"Feb 08, 2017","1.3996","1.4010","1.4022","1.3930","-0.10%"
"Feb 07, 2017","1.4010","1.4033","1.4061","1.3939","-0.17%"
"Feb 06, 2017","1.4034","1.4048","1.4099","1.3995","-0.01%"
"Feb 03, 2017","1.4035","1.4047","1.4081","1.3987","-0.10%"
"Feb 02, 2017","1.4049","1.4189","1.4210","1.4034","-1.04%"
"Feb 01, 2017","1.4197","1.4240","1.4299","1.4181","-0.27%"
"Jan 31, 2017","1.4236","1.4151","1.4255","1.4124","0.57%"
"Jan 30, 2017","1.4155","1.4175","1.4224","1.4092","-0.09%"
"Jan 27, 2017","1.4168","1.4183","1.4241","1.4151","-0.07%"
"Jan 26, 2017","1.4178","1.4189","1.4237","1.4152","-0.11%"
"Jan 25, 2017","1.4193","1.4162","1.4284","1.4118","0.28%"
"Jan 24, 2017","1.4153","1.4194","1.4227","1.4136","-0.30%"
"Jan 23, 2017","1.4196","1.4153","1.4236","1.4134","0.21%"
"Jan 20, 2017","1.4166","1.4105","1.4180","1.4076","0.45%"
"Jan 19, 2017","1.4103","1.4170","1.4186","1.4025","-0.42%"
"Jan 18, 2017","1.4163","1.4155","1.4192","1.4108","0.04%"
"Jan 17, 2017","1.4158","1.4172","1.4216","1.4123","-0.16%"
"Jan 16, 2017","1.4180","1.4203","1.4220","1.4122","-0.06%"
"Jan 13, 2017","1.4188","1.4183","1.4263","1.4143","0.04%"
"Jan 12, 2017","1.4182","1.4229","1.4249","1.4160","-0.28%"
"Jan 11, 2017","1.4222","1.4323","1.4353","1.4172","-0.71%"
"Jan 10, 2017","1.4323","1.4377","1.4433","1.4310","-0.40%"
"Jan 09, 2017","1.4381","1.4452","1.4455","1.4332","-0.36%"
"Jan 06, 2017","1.4433","1.4465","1.4486","1.4397","-0.17%"
"Jan 05, 2017","1.4458","1.4405","1.4472","1.4382","0.40%"
"Jan 04, 2017","1.4400","1.4406","1.4437","1.4321","-0.01%"
"Jan 03, 2017","1.4402","1.4544","1.4581","1.4351","-1.06%"
"Jan 02, 2017","1.4557","1.4622","1.4656","1.4531","-0.11%"
"Dec 30, 2016","1.4573","1.4527","1.4725","1.4509","0.27%"
"Dec 29, 2016","1.4534","1.4516","1.4575","1.4468","0.17%"
"Dec 28, 2016","1.4510","1.4551","1.4566","1.4448","-0.29%"
"Dec 27, 2016","1.4552","1.4535","1.4567","1.4512","0.05%"
"Dec 26, 2016","1.4545","1.4563","1.4615","1.4446","-0.10%"
"Dec 23, 2016","1.4559","1.4462","1.4604","1.4437","0.68%"
"Dec 22, 2016","1.4461","1.4405","1.4546","1.4382","0.40%"
"Dec 21, 2016","1.4403","1.4314","1.4414","1.4286","0.66%"
"Dec 20, 2016","1.4309","1.4354","1.4377","1.4297","-0.33%"
"Dec 19, 2016","1.4357","1.4325","1.4405","1.4265","0.37%"
"Dec 16, 2016","1.4304","1.4157","1.4349","1.4132","1.07%"
"Dec 15, 2016","1.4152","1.4225","1.4250","1.4091","-0.53%"
"Dec 14, 2016","1.4227","1.4177","1.4238","1.4141","0.40%"
"Dec 13, 2016","1.4171","1.4174","1.4224","1.4118","-0.08%"
"Dec 12, 2016","1.4183","1.4165","1.4207","1.4106","0.09%"
"Dec 09, 2016","1.4170","1.4232","1.4266","1.4115","-0.41%"
"Dec 08, 2016","1.4228","1.4366","1.4514","1.4198","-1.00%"
"Dec 07, 2016","1.4371","1.4371","1.4454","1.4336","0.04%"
"Dec 06, 2016","1.4365","1.4408","1.4509","1.4353","-0.28%"
"Dec 05, 2016","1.4405","1.4334","1.4439","1.4139","0.72%"
"Dec 02, 2016","1.4302","1.4385","1.4444","1.4267","-0.56%"
"Dec 01, 2016","1.4383","1.4331","1.4402","1.4295","0.31%"
"Nov 30, 2016","1.4338","1.4228","1.4378","1.4187","0.77%"
"Nov 29, 2016","1.4229","1.4179","1.4243","1.4142","0.31%"
"Nov 28, 2016","1.4185","1.4218","1.4316","1.4132","-0.26%"
"Nov 25, 2016","1.4222","1.4267","1.4309","1.4200","-0.18%"
"Nov 24, 2016","1.4247","1.4282","1.4323","1.4224","-0.31%"
"Nov 23, 2016","1.4292","1.4362","1.4379","1.4236","-0.45%"
"Nov 22, 2016","1.4357","1.4426","1.4449","1.4334","-0.47%"
"Nov 21, 2016","1.4425","1.4442","1.4506","1.4401","-0.02%"
"Nov 18, 2016","1.4428","1.4352","1.4463","1.4317","0.57%"
"Nov 17, 2016","1.4346","1.4297","1.4395","1.4261","0.37%"
"Nov 16, 2016","1.4293","1.4181","1.4354","1.4174","0.77%"
"Nov 15, 2016","1.4184","1.4220","1.4314","1.4170","-0.20%"
"Nov 14, 2016","1.4213","1.4426","1.4426","1.4192","-1.12%"
"Nov 11, 2016","1.4374","1.4313","1.4441","1.4294","0.47%"
"Nov 10, 2016","1.4307","1.4291","1.4390","1.4072","0.13%"
"Nov 09, 2016","1.4288","1.4204","1.4885","1.4142","0.58%"
"Nov 08, 2016","1.4205","1.4285","1.4365","1.4154","-0.57%"
"Nov 07, 2016","1.4287","1.4507","1.4515","1.4279","-1.60%"
"Nov 04, 2016","1.4520","1.4454","1.4525","1.4417","0.45%"
"Nov 03, 2016","1.4455","1.4477","1.4562","1.4411","-0.21%"
"Nov 02, 2016","1.4485","1.4449","1.4542","1.4433","0.26%"
"Nov 01, 2016","1.4447","1.4435","1.4478","1.4303","0.12%"
"Oct 31, 2016","1.4430","1.4449","1.4497","1.4374","-0.19%"
"Oct 28, 2016","1.4457","1.4362","1.4500","1.4343","0.70%"
"Oct 27, 2016","1.4356","1.4263","1.4400","1.4250","0.67%"
"Oct 26, 2016","1.4261","1.4239","1.4298","1.4123","0.15%"
"Oct 25, 2016","1.4239","1.4295","1.4326","1.4206","-0.41%"
"Oct 24, 2016","1.4298","1.4297","1.4331","1.4243","-0.06%"
"Oct 21, 2016","1.4307","1.4335","1.4352","1.4231","-0.16%"
"Oct 20, 2016","1.4330","1.4211","1.4431","1.4175","0.84%"
"Oct 19, 2016","1.4211","1.4319","1.4350","1.4181","-0.80%"
"Oct 18, 2016","1.4325","1.4423","1.4438","1.4297","-0.65%"
"Oct 17, 2016","1.4419","1.4413","1.4484","1.4371","0.15%"
"Oct 14, 2016","1.4397","1.4624","1.4640","1.4397","-1.44%"
"Oct 13, 2016","1.4607","1.4562","1.4675","1.4529","0.32%"
"Oct 12, 2016","1.4560","1.4662","1.4682","1.4527","-0.70%"
"Oct 11, 2016","1.4663","1.4647","1.4762","1.4616","0.14%"
"Oct 10, 2016","1.4643","1.4771","1.4771","1.4623","-0.95%"
"Oct 07, 2016","1.4783","1.4705","1.4788","1.4647","0.56%"
"Oct 06, 2016","1.4701","1.4702","1.4787","1.4688","-0.01%"
"Oct 05, 2016","1.4703","1.4703","1.4768","1.4671","0.01%"
"Oct 04, 2016","1.4702","1.4607","1.4730","1.4534","0.64%"
"Oct 03, 2016","1.4609","1.4670","1.4708","1.4602","-0.40%"
"Sep 30, 2016","1.4667","1.4712","1.4764","1.4622","-0.20%"
"Sep 29, 2016","1.4697","1.4586","1.4708","1.4555","0.80%"
"Sep 28, 2016","1.4581","1.4629","1.4668","1.4559","-0.31%"
"Sep 27, 2016","1.4627","1.4735","1.4773","1.4596","-0.75%"
"Sep 26, 2016","1.4737","1.4738","1.4785","1.4703","0.04%"
"Sep 23, 2016","1.4731","1.4664","1.4770","1.4642","0.48%"
"Sep 22, 2016","1.4661","1.4684","1.4712","1.4627","-0.10%"
"Sep 21, 2016","1.4676","1.4760","1.4786","1.4653","-0.56%"
"Sep 20, 2016","1.4759","1.4833","1.4841","1.4743","-0.49%"
"Sep 19, 2016","1.4832","1.4895","1.4920","1.4761","-0.42%"
"Sep 16, 2016","1.4895","1.4967","1.4998","1.4876","-0.45%"
"Sep 15, 2016","1.4963","1.5050","1.5094","1.4938","-0.66%"
"Sep 14, 2016","1.5062","1.5008","1.5074","1.4979","0.22%"
"Sep 13, 2016","1.5029","1.4850","1.5097","1.4843","1.22%"
"Sep 12, 2016","1.4848","1.4893","1.5003","1.4838","-0.31%"
"Sep 09, 2016","1.4894","1.4734","1.4912","1.4724","1.11%"
"Sep 08, 2016","1.4731","1.4642","1.4740","1.4574","0.55%"
"Sep 07, 2016","1.4651","1.4641","1.4708","1.4616","0.08%"
"Sep 06, 2016","1.4640","1.4697","1.4714","1.4585","-0.41%"
"Sep 05, 2016","1.4700","1.4717","1.4760","1.4682","-0.22%"
"Sep 02, 2016","1.4732","1.4832","1.4854","1.4722","-0.64%"
"Sep 01, 2016","1.4827","1.4849","1.4860","1.4764","-0.15%"
"Aug 31, 2016","1.4849","1.4832","1.4857","1.4800","0.11%"
"Aug 30, 2016","1.4833","1.4783","1.4857","1.4744","0.35%"
"Aug 29, 2016","1.4782","1.4784","1.4877","1.4744","-0.15%"
"Aug 26, 2016","1.4804","1.4810","1.4825","1.4691","-0.05%"
"Aug 25, 2016","1.4812","1.4800","1.4862","1.4759","0.11%"
"Aug 24, 2016","1.4795","1.4840","1.4881","1.4754","-0.33%"
"Aug 23, 2016","1.4844","1.4840","1.4864","1.4791","-0.09%"
"Aug 22, 2016","1.4857","1.4854","1.4902","1.4806","0.06%"
"Aug 19, 2016","1.4848","1.4774","1.4897","1.4758","0.51%"
"Aug 18, 2016","1.4772","1.4744","1.4781","1.4651","0.17%"
"Aug 17, 2016","1.4747","1.4658","1.4800","1.4629","0.61%"
"Aug 16, 2016","1.4658","1.4574","1.4687","1.4543","0.57%"
"Aug 15, 2016","1.4575","1.4595","1.4609","1.4530","-0.14%"
"Aug 12, 2016","1.4595","1.4465","1.4609","1.4446","0.89%"
"Aug 11, 2016","1.4466","1.4513","1.4538","1.4413","-0.30%"
"Aug 10, 2016","1.4509","1.4495","1.4517","1.4417","0.11%"
"Aug 09, 2016","1.4493","1.4499","1.4542","1.4443","-0.03%"
"Aug 08, 2016","1.4498","1.4554","1.4599","1.4434","-0.34%"
"Aug 05, 2016","1.4547","1.4587","1.4615","1.4486","-0.29%"
"Aug 04, 2016","1.4589","1.4696","1.4717","1.4573","-0.69%"
"Aug 03, 2016","1.4691","1.4749","1.4799","1.4671","-0.42%"
"Aug 02, 2016","1.4753","1.4802","1.4902","1.4680","-0.39%"
"Aug 01, 2016","1.4811","1.4717","1.4840","1.4668","0.70%"
"Jul 29, 2016","1.4708","1.4760","1.4816","1.4681","-0.37%"
"Jul 28, 2016","1.4762","1.4757","1.4794","1.4690","-0.01%"
"Jul 27, 2016","1.4763","1.4647","1.4786","1.4523","0.81%"
"Jul 26, 2016","1.4645","1.4720","1.4733","1.4580","-0.50%"
"Jul 25, 2016","1.4719","1.4708","1.4740","1.4651","0.12%"
"Jul 22, 2016","1.4702","1.4711","1.4803","1.4678","-0.03%"
"Jul 21, 2016","1.4707","1.4723","1.4787","1.4649","-0.16%"
"Jul 20, 2016","1.4730","1.4690","1.4746","1.4649","0.28%"
"Jul 19, 2016","1.4689","1.4585","1.4779","1.4578","0.69%"
"Jul 18, 2016","1.4588","1.4561","1.4614","1.4518","0.16%"
"Jul 15, 2016","1.4564","1.4570","1.4607","1.4494","-0.05%"
"Jul 14, 2016","1.4571","1.4578","1.4627","1.4517","-0.05%"
"Jul 13, 2016","1.4578","1.4514","1.4605","1.4493","0.47%"
"Jul 12, 2016","1.4510","1.4680","1.4696","1.4471","-1.18%"
"Jul 11, 2016","1.4683","1.4601","1.4702","1.4578","0.52%"
"Jul 08, 2016","1.4607","1.4769","1.4814","1.4577","-1.18%"
"Jul 07, 2016","1.4782","1.4776","1.4849","1.4709","0.14%"
"Jul 06, 2016","1.4761","1.4844","1.4909","1.4739","-0.56%"
"Jul 05, 2016","1.4844","1.4789","1.4945","1.4755","0.32%"
"Jul 04, 2016","1.4797","1.4965","1.4979","1.4767","-0.35%"
"Jul 01, 2016","1.4849","1.4907","1.4944","1.4817","-0.40%"
"Jun 30, 2016","1.4908","1.4931","1.5046","1.4830","-0.15%"
"Jun 29, 2016","1.4930","1.4985","1.5053","1.4892","-0.33%"
"Jun 28, 2016","1.4979","1.5019","1.5058","1.4920","-0.36%"
"Jun 27, 2016","1.5033","1.4845","1.5068","1.4816","0.92%"
"Jun 24, 2016","1.4896","1.4973","1.5142","1.4799","-0.46%"
"Jun 23, 2016","1.4965","1.5059","1.5103","1.4925","-0.64%"
"Jun 22, 2016","1.5061","1.5085","1.5111","1.5023","-0.19%"
"Jun 21, 2016","1.5089","1.5169","1.5203","1.5055","-0.54%"
"Jun 20, 2016","1.5171","1.5260","1.5305","1.5152","-0.47%"
"Jun 17, 2016","1.5242","1.5249","1.5278","1.5198","-0.03%"
"Jun 16, 2016","1.5247","1.5205","1.5375","1.5164","0.32%"
"Jun 15, 2016","1.5199","1.5223","1.5283","1.5132","-0.20%"
"Jun 14, 2016","1.5230","1.5278","1.5319","1.5186","-0.36%"
"Jun 13, 2016","1.5285","1.5243","1.5298","1.5203","0.15%"
"Jun 10, 2016","1.5262","1.5219","1.5298","1.5203","0.24%"
"Jun 09, 2016","1.5225","1.5255","1.5307","1.5190","-0.18%"
"Jun 08, 2016","1.5252","1.5226","1.5307","1.5214","0.17%"
"Jun 07, 2016","1.5226","1.5408","1.5433","1.5212","-1.21%"
"Jun 06, 2016","1.5413","1.5431","1.5517","1.5346","-0.10%"
"Jun 03, 2016","1.5428","1.5432","1.5494","1.5337","0.02%"
"Jun 02, 2016","1.5425","1.5413","1.5546","1.5390","0.04%"
"Jun 01, 2016","1.5419","1.5388","1.5456","1.5236","0.18%"
"May 31, 2016","1.5391","1.5508","1.5532","1.5356","-0.82%"
"May 30, 2016","1.5519","1.5491","1.5539","1.5458","0.28%"
"May 27, 2016","1.5475","1.5494","1.5515","1.5440","-0.10%"
"May 26, 2016","1.5491","1.5497","1.5597","1.5454","-0.03%"
"May 25, 2016","1.5495","1.5509","1.5542","1.5440","-0.10%"
"May 24, 2016","1.5511","1.5523","1.5648","1.5491","-0.14%"
"May 23, 2016","1.5532","1.5532","1.5569","1.5474","-0.06%"
"May 20, 2016","1.5541","1.5508","1.5551","1.5463","0.26%"
"May 19, 2016","1.5500","1.5512","1.5592","1.5485","-0.09%"
"May 18, 2016","1.5514","1.5446","1.5560","1.5424","0.43%"
"May 17, 2016","1.5447","1.5531","1.5552","1.5366","-0.53%"
"May 16, 2016","1.5529","1.5591","1.5633","1.5501","-0.18%"
"May 13, 2016","1.5557","1.5536","1.5615","1.5518","0.17%"
"May 12, 2016","1.5531","1.5481","1.5603","1.5468","0.27%"
"May 11, 2016","1.5489","1.5448","1.5539","1.5393","0.28%"
"May 10, 2016","1.5445","1.5559","1.5597","1.5424","-0.73%"
"May 09, 2016","1.5559","1.5498","1.5598","1.5431","0.52%"
"May 06, 2016","1.5478","1.5284","1.5579","1.5251","1.34%"
"May 05, 2016","1.5274","1.5407","1.5424","1.5216","-0.85%"
"May 04, 2016","1.5405","1.5355","1.5428","1.5292","0.28%"
"May 03, 2016","1.5362","1.5040","1.5392","1.4936","2.10%"
"May 02, 2016","1.5046","1.5038","1.5134","1.5008","-0.15%"
"Apr 29, 2016","1.5068","1.4889","1.5080","1.4853","1.21%"
"Apr 28, 2016","1.4888","1.4900","1.4950","1.4800","-0.22%"
"Apr 27, 2016","1.4921","1.4581","1.4963","1.4563","2.32%"
"Apr 26, 2016","1.4583","1.4600","1.4638","1.4548","-0.16%"
"Apr 25, 2016","1.4606","1.4552","1.4627","1.4541","0.21%"
"Apr 22, 2016","1.4575","1.4598","1.4605","1.4513","-0.08%"
"Apr 21, 2016","1.4587","1.4494","1.4604","1.4427","0.64%"
"Apr 20, 2016","1.4494","1.4533","1.4627","1.4459","-0.28%"
"Apr 19, 2016","1.4534","1.4602","1.4611","1.4519","-0.45%"
"Apr 18, 2016","1.4599","1.4773","1.4878","1.4581","-0.06%"
"Apr 15, 2016","1.4608","1.4650","1.4716","1.4565","-0.23%"
"Apr 14, 2016","1.4641","1.4734","1.4780","1.4583","-0.61%"
"Apr 13, 2016","1.4731","1.4817","1.4853","1.4712","-0.57%"
"Apr 12, 2016","1.4816","1.5015","1.5050","1.4803","-1.34%"
"Apr 11, 2016","1.5017","1.5092","1.5165","1.4982","-0.48%"
"Apr 08, 2016","1.5089","1.5165","1.5173","1.5026","-0.49%"
"Apr 07, 2016","1.5163","1.5004","1.5207","1.4949","1.08%"
"Apr 06, 2016","1.5001","1.5088","1.5115","1.4970","-0.56%"
"Apr 05, 2016","1.5085","1.4973","1.5161","1.4927","0.72%"
"Apr 04, 2016","1.4977","1.4838","1.4999","1.4834","0.86%"
"Apr 01, 2016","1.4849","1.4861","1.4976","1.4776","-0.08%"
"Mar 31, 2016","1.4861","1.4786","1.4875","1.4766","0.54%"
"Mar 30, 2016","1.4781","1.4800","1.4838","1.4712","-0.15%"
"Mar 29, 2016","1.4803","1.4836","1.4912","1.4752","-0.24%"
"Mar 28, 2016","1.4838","1.4891","1.4895","1.4799","-0.24%"
"Mar 25, 2016","1.4873","1.4843","1.4896","1.4813","0.22%"
"Mar 24, 2016","1.4841","1.4840","1.4929","1.4823","-0.05%"
"Mar 23, 2016","1.4849","1.4721","1.4877","1.4663","0.90%"
"Mar 22, 2016","1.4716","1.4829","1.4853","1.4692","-0.78%"
"Mar 21, 2016","1.4832","1.4820","1.4900","1.4739","0.07%"
"Mar 18, 2016","1.4822","1.4799","1.4860","1.4752","0.18%"
"Mar 17, 2016","1.4795","1.4852","1.4889","1.4702","-0.46%"
"Mar 16, 2016","1.4864","1.4893","1.4954","1.4816","-0.22%"
"Mar 15, 2016","1.4897","1.4776","1.4924","1.4731","0.83%"
"Mar 14, 2016","1.4774","1.4763","1.4826","1.4688","0.22%"
"Mar 11, 2016","1.4742","1.4997","1.5030","1.4712","-1.74%"
"Mar 10, 2016","1.5003","1.4694","1.5092","1.4457","2.07%"
"Mar 09, 2016","1.4699","1.4795","1.4835","1.4586","-0.68%"
"Mar 08, 2016","1.4800","1.4742","1.4899","1.4721","0.35%"
"Mar 07, 2016","1.4748","1.4818","1.4874","1.4688","-0.25%"
"Mar 04, 2016","1.4785","1.4899","1.4929","1.4729","-0.81%"
"Mar 03, 2016","1.4906","1.4891","1.4937","1.4807","0.04%"
"Mar 02, 2016","1.4900","1.5142","1.5179","1.4869","-1.62%"
"Mar 01, 2016","1.5146","1.5211","1.5313","1.5094","-0.51%"
"Feb 29, 2016","1.5224","1.5321","1.5393","1.5163","-0.72%"
"Feb 26, 2016","1.5334","1.5227","1.5355","1.5165","0.64%"
"Feb 25, 2016","1.5236","1.5297","1.5410","1.5210","-0.43%"
"Feb 24, 2016","1.5302","1.5293","1.5408","1.5247","0.01%"
"Feb 23, 2016","1.5300","1.5246","1.5315","1.5148","0.26%"
"Feb 22, 2016","1.5261","1.5551","1.5596","1.5192","-2.00%"
"Feb 19, 2016","1.5572","1.5507","1.5700","1.5489","0.34%"
"Feb 18, 2016","1.5519","1.5482","1.5620","1.5462","0.20%"
"Feb 17, 2016","1.5488","1.5656","1.5778","1.5462","-1.16%"
"Feb 16, 2016","1.5669","1.5621","1.5761","1.5527","0.26%"
"Feb 15, 2016","1.5628","1.5818","1.5840","1.5565","-1.38%"
"Feb 12, 2016","1.5846","1.5928","1.5985","1.5788","-0.53%"
"Feb 11, 2016","1.5930","1.5907","1.6250","1.5784","0.12%"
"Feb 10, 2016","1.5911","1.5961","1.6060","1.5675","-0.38%"
"Feb 09, 2016","1.5971","1.5788","1.6155","1.5776","1.08%"
"Feb 08, 2016","1.5800","1.5781","1.5847","1.5637","0.13%"
"Feb 05, 2016","1.5780","1.5555","1.5819","1.5519","1.37%"
"Feb 04, 2016","1.5567","1.5484","1.5591","1.5406","0.50%"
"Feb 03, 2016","1.5490","1.5506","1.5648","1.5409","-0.14%"
"Feb 02, 2016","1.5512","1.5294","1.5540","1.5276","1.32%"
"Feb 01, 2016","1.5310","1.5266","1.5445","1.5261","0.09%"
"Jan 29, 2016","1.5296","1.5435","1.5473","1.5240","-0.93%"
"Jan 28, 2016","1.5440","1.5499","1.5564","1.5292","-0.41%"
"Jan 27, 2016","1.5504","1.5514","1.5588","1.5337","-0.10%"
"Jan 26, 2016","1.5519","1.5589","1.5714","1.5428","-0.51%"
"Jan 25, 2016","1.5599","1.5435","1.5619","1.5361","1.17%"
"Jan 22, 2016","1.5419","1.5528","1.5556","1.5331","-0.76%"
"Jan 21, 2016","1.5537","1.5761","1.5889","1.5439","-1.46%"
"Jan 20, 2016","1.5767","1.5779","1.6057","1.5694","-0.16%"
"Jan 19, 2016","1.5793","1.5855","1.5958","1.5603","-0.45%"
"Jan 18, 2016","1.5865","1.5878","1.6012","1.5714","-0.17%"
"Jan 15, 2016","1.5892","1.5544","1.6082","1.5492","2.17%"
"Jan 14, 2016","1.5555","1.5622","1.5828","1.5506","-0.51%"
"Jan 13, 2016","1.5635","1.5528","1.5673","1.5331","0.60%"
