,Date,Open,High,Low,Close
647,2017-06-26,1.11961,1.1219,1.1171,1.11794
648,2017-06-27,1.11803,1.13486,1.11782,1.13377
649,2017-06-28,1.1336,1.13899,1.12908,1.13762
650,2017-06-29,1.13762,1.14446,1.13737,1.144
651,2017-06-30,1.14401,1.14446,1.13914,1.14203
652,2017-07-03,1.14181,1.14259,1.13543,1.1363
653,2017-07-04,1.13629,1.13762,1.13354,1.1342
654,2017-07-05,1.13416,1.13677,1.13117,1.13501
655,2017-07-06,1.13507,1.14241,1.13291,1.14218
656,2017-07-07,1.14223,1.14392,1.1379,1.14
657,2017-07-10,1.13973,1.14173,1.13809,1.13986
658,2017-07-11,1.13984,1.14789,1.1382,1.14658
659,2017-07-12,1.14657,1.14887,1.13908,1.14108
660,2017-07-13,1.14106,1.14551,1.13698,1.13968
661,2017-07-14,1.13971,1.14712,1.13907,1.14665
662,2017-07-17,1.14713,1.14864,1.1434,1.1477
663,2017-07-18,1.14771,1.15824,1.14707,1.1553
664,2017-07-19,1.15526,1.15562,1.15092,1.15143
665,2017-07-20,1.15138,1.16574,1.14785,1.16298
666,2017-07-21,1.16297,1.16822,1.16182,1.16625
667,2017-07-24,1.1662,1.16834,1.16248,1.16396
668,2017-07-25,1.16397,1.17116,1.16301,1.16453
669,2017-07-26,1.16449,1.17392,1.16117,1.17316
670,2017-07-27,1.17332,1.17759,1.16493,1.16749
671,2017-07-28,1.16749,1.17634,1.16705,1.17488
672,2017-07-31,1.17451,1.18447,1.17223,1.18403
673,2017-08-01,1.18409,1.18434,1.17843,1.18005
674,2017-08-02,1.18006,1.19094,1.17928,1.18545
675,2017-08-03,1.18546,1.18923,1.18297,1.18683
676,2017-08-04,1.18686,1.18885,1.17275,1.17723
677,2017-08-07,1.17729,1.18133,1.17691,1.17942
678,2017-08-08,1.17944,1.1823,1.17145,1.17502
679,2017-08-09,1.17491,1.1763,1.16881,1.17583
680,2017-08-10,1.17583,1.17844,1.17034,1.17695
681,2017-08-11,1.17711,1.18464,1.17478,1.18206
682,2017-08-14,1.18206,1.18377,1.17692,1.17796
683,2017-08-15,1.17796,1.17919,1.16865,1.17328
684,2017-08-16,1.17337,1.1778,1.16806,1.17662
685,2017-08-17,1.17664,1.17892,1.16616,1.17216
686,2017-08-18,1.17217,1.17736,1.17078,1.17584
687,2017-08-21,1.17543,1.18273,1.17304,1.18134
688,2017-08-22,1.1814,1.18236,1.17444,1.17604
689,2017-08-23,1.17604,1.18225,1.17394,1.18053
690,2017-08-24,1.18057,1.1817,1.17834,1.17981
691,2017-08-25,1.17983,1.19404,1.17725,1.19211
692,2017-08-28,1.19427,1.1983,1.19162,1.19779
693,2017-08-29,1.19774,1.20695,1.19457,1.1971
694,2017-08-30,1.19711,1.19834,1.18798,1.18825
695,2017-08-31,1.18825,1.1912,1.18222,1.19083
696,2017-09-01,1.19083,1.19789,1.18492,1.18602
697,2017-09-04,1.18835,1.19213,1.18728,1.18914
698,2017-09-05,1.18916,1.19399,1.18675,1.19115
699,2017-09-06,1.19116,1.19496,1.19021,1.19155
700,2017-09-07,1.19157,1.20587,1.19133,1.20199
701,2017-09-08,1.20196,1.20916,1.20141,1.20312
702,2017-09-11,1.20149,1.20287,1.19471,1.19511
703,2017-09-12,1.19505,1.19776,1.19256,1.1965
704,2017-09-13,1.1965,1.19942,1.18722,1.18839
705,2017-09-14,1.18842,1.19215,1.1837,1.19172
706,2017-09-15,1.19173,1.19864,1.19001,1.19453
707,2017-09-18,1.19206,1.19687,1.19142,1.1949
708,2017-09-19,1.19498,1.20058,1.19486,1.19926
709,2017-09-20,1.19931,1.20324,1.18605,1.18899
710,2017-09-21,1.18896,1.19529,1.18649,1.19396
711,2017-09-22,1.194,1.20037,1.19354,1.19462
712,2017-09-25,1.18976,1.19357,1.18312,1.18461
713,2017-09-26,1.1846,1.18607,1.17567,1.17916
714,2017-09-27,1.17915,1.17946,1.17164,1.17435
715,2017-09-28,1.1743,1.18033,1.17204,1.17844
716,2017-09-29,1.17849,1.18317,1.17718,1.18132
717,2017-10-02,1.17893,1.18143,1.17294,1.17309
718,2017-10-03,1.17301,1.17729,1.16956,1.17426
719,2017-10-04,1.17411,1.1787,1.17343,1.1758
720,2017-10-05,1.17576,1.17782,1.16982,1.17098
721,2017-10-06,1.17095,1.1738,1.16687,1.17326
722,2017-10-09,1.17269,1.17552,1.17188,1.17381
723,2017-10-10,1.17381,1.18246,1.1738,1.18072
724,2017-10-11,1.18073,1.18683,1.17944,1.18567
725,2017-10-12,1.18551,1.1879,1.18262,1.18291
726,2017-10-13,1.18291,1.18741,1.18046,1.18198
727,2017-10-16,1.18119,1.18185,1.17798,1.17947
728,2017-10-17,1.1795,1.17992,1.17354,1.17655
729,2017-10-18,1.17656,1.18045,1.17295,1.1786
730,2017-10-19,1.17858,1.18573,1.17673,1.18515
731,2017-10-20,1.18518,1.18572,1.17617,1.17788
732,2017-10-23,1.17638,1.17767,1.17242,1.17476
733,2017-10-24,1.17476,1.17921,1.1742,1.17602
734,2017-10-25,1.17592,1.18169,1.17522,1.18115
735,2017-10-26,1.1811,1.1836,1.16395,1.16493
736,2017-10-27,1.16493,1.16564,1.15737,1.16078
737,2017-10-30,1.16058,1.16571,1.1593,1.16485
738,2017-10-31,1.16484,1.16606,1.16244,1.16451
739,2017-11-01,1.16453,1.16565,1.16056,1.16215
740,2017-11-02,1.16214,1.16865,1.16122,1.16554
741,2017-11-03,1.1656,1.16893,1.15984,1.16073
742,2017-11-06,1.16064,1.16234,1.15795,1.16073
743,2017-11-07,1.16049,1.16148,1.15533,1.15849
744,2017-11-08,1.15849,1.16103,1.15782,1.15923
745,2017-11-09,1.15929,1.16541,1.15848,1.164
746,2017-11-10,1.164,1.16772,1.16221,1.16633
747,2017-11-13,1.16566,1.16744,1.16366,1.16657
748,2017-11-14,1.16657,1.18042,1.16607,1.17966
749,2017-11-15,1.17966,1.1859,1.1784,1.17894
750,2017-11-16,1.17889,1.18001,1.17558,1.1769
751,2017-11-17,1.1769,1.1821,1.17645,1.17882
752,2017-11-20,1.1784,1.18078,1.17216,1.17316
753,2017-11-21,1.17317,1.1757,1.17125,1.1737
754,2017-11-22,1.1737,1.18261,1.17316,1.18206
755,2017-11-23,1.18194,1.18552,1.18124,1.18461
756,2017-11-24,1.1849,1.19436,1.1836,1.19309
757,2017-11-27,1.19251,1.19603,1.18948,1.18962
758,2017-11-28,1.1896,1.19191,1.18261,1.18359
759,2017-11-29,1.1836,1.1882,1.18166,1.18452
760,2017-11-30,1.1845,1.19307,1.18082,1.19025
761,2017-12-01,1.1903,1.19395,1.185,1.18975
762,2017-12-04,1.18615,1.18778,1.18284,1.18634
763,2017-12-05,1.18637,1.18758,1.17999,1.18248
764,2017-12-06,1.18241,1.18473,1.17798,1.1794
765,2017-12-07,1.1794,1.18138,1.17711,1.17714
766,2017-12-08,1.17711,1.17758,1.17293,1.17725
767,2017-12-11,1.17649,1.1811,1.1762,1.17677
768,2017-12-12,1.17675,1.17918,1.17167,1.174
769,2017-12-13,1.174,1.18307,1.17286,1.18241
770,2017-12-14,1.1825,1.18618,1.177,1.17765
771,2017-12-15,1.17762,1.18116,1.17482,1.17492
772,2017-12-18,1.17401,1.18336,1.17372,1.17805
773,2017-12-19,1.17805,1.18481,1.17759,1.18385
774,2017-12-20,1.18374,1.19009,1.18281,1.18694
775,2017-12-21,1.18691,1.18888,1.18486,1.18717
776,2017-12-22,1.18716,1.18746,1.18161,1.18608
777,2017-12-25,1.18716,1.18746,1.18161,1.18608
778,2017-12-26,1.18672,1.18779,1.18458,1.18571
779,2017-12-27,1.18573,1.19094,1.18543,1.18858
780,2017-12-28,1.18852,1.19582,1.18852,1.19412
781,2017-12-29,1.19411,1.20247,1.19354,1.20011
782,2018-01-01,1.19411,1.20247,1.19354,1.20011
783,2018-01-02,1.20277,1.20805,1.2023,1.20572
784,2018-01-03,1.20575,1.20654,1.20005,1.20134
785,2018-01-04,1.20135,1.20881,1.20037,1.20662
786,2018-01-05,1.20661,1.20819,1.20198,1.20287
787,2018-01-08,1.20266,1.20515,1.19548,1.19651
788,2018-01-09,1.1965,1.19748,1.19148,1.19345
789,2018-01-10,1.19346,1.20172,1.19224,1.19456
790,2018-01-11,1.19451,1.20581,1.19286,1.20302
791,2018-01-12,1.20299,1.22182,1.20293,1.22037
792,2018-01-15,1.21932,1.22958,1.21868,1.22617
793,2018-01-16,1.22612,1.22826,1.21943,1.2258
794,2018-01-17,1.22578,1.23223,1.21761,1.21834
795,2018-01-18,1.2183,1.22643,1.21644,1.22362
796,2018-01-19,1.22359,1.22945,1.22141,1.22173
797,2018-01-22,1.22669,1.22716,1.22131,1.22595
798,2018-01-23,1.22595,1.23055,1.22222,1.22963
799,2018-01-24,1.22954,1.24141,1.22921,1.24062
800,2018-01-25,1.24061,1.25367,1.2363,1.23921
801,2018-01-26,1.23975,1.24928,1.23694,1.24282
802,2018-01-29,1.24229,1.24313,1.23361,1.23805
803,2018-01-30,1.23804,1.24532,1.23341,1.24009
804,2018-01-31,1.24007,1.2474,1.23863,1.24119
805,2018-02-01,1.24124,1.25216,1.23846,1.2507
806,2018-02-02,1.25068,1.25173,1.24086,1.24549
807,2018-02-05,1.24342,1.24741,1.23617,1.23648
808,2018-02-06,1.23643,1.24338,1.23131,1.23757
809,2018-02-07,1.23749,1.24052,1.22451,1.22615
810,2018-02-08,1.22614,1.22943,1.22113,1.22451
811,2018-02-09,1.2245,1.22865,1.22047,1.22507
812,2018-02-12,1.22441,1.22964,1.22343,1.22894
813,2018-02-13,1.22893,1.23702,1.22837,1.23493
814,2018-02-14,1.23492,1.24643,1.2275,1.24486
815,2018-02-15,1.24482,1.25094,1.24472,1.25047
816,2018-02-16,1.25033,1.25545,1.23924,1.24098
817,2018-02-19,1.24009,1.24344,1.23683,1.24055
818,2018-02-20,1.24043,1.24115,1.23189,1.23355
819,2018-02-21,1.23353,1.2359,1.22803,1.2281
820,2018-02-22,1.22811,1.23512,1.2259,1.23281
821,2018-02-23,1.23284,1.23362,1.2279,1.22938
822,2018-02-26,1.22925,1.23544,1.22771,1.23152
823,2018-02-27,1.23152,1.23456,1.22207,1.22318
824,2018-02-28,1.22306,1.22407,1.21871,1.21916
825,2018-03-01,1.21915,1.2272,1.21538,1.22643
826,2018-03-02,1.22643,1.23351,1.22506,1.23178
827,2018-03-05,1.23333,1.23637,1.22681,1.23341
828,2018-03-06,1.23334,1.24194,1.23272,1.24025
829,2018-03-07,1.24021,1.24438,1.2384,1.24099
830,2018-03-08,1.24088,1.24454,1.22972,1.23092
831,2018-03-09,1.23098,1.23334,1.22722,1.23044
832,2018-03-12,1.23096,1.23448,1.22895,1.23336
833,2018-03-13,1.23334,1.24066,1.23137,1.23903
834,2018-03-14,1.23904,1.24117,1.23464,1.23672
835,2018-03-15,1.2367,1.23829,1.22995,1.23038
836,2018-03-16,1.23024,1.23353,1.22592,1.22866
837,2018-03-19,1.22873,1.23579,1.22572,1.23333
838,2018-03-20,1.23334,1.23539,1.2239,1.22426
839,2018-03-21,1.22427,1.2349,1.22409,1.23377
840,2018-03-22,1.23378,1.23874,1.22845,1.23044
841,2018-03-23,1.23049,1.23725,1.23049,1.23524
842,2018-03-26,1.23482,1.24607,1.23482,1.2442
843,2018-03-27,1.24419,1.24754,1.23717,1.24011
844,2018-03-28,1.24009,1.24208,1.22994,1.23065
845,2018-03-29,1.23062,1.23349,1.22831,1.22993
846,2018-03-30,1.22981,1.23296,1.22892,1.23149
847,2018-04-02,1.23179,1.23442,1.22806,1.23008
848,2018-04-03,1.23008,1.23355,1.22528,1.22691
849,2018-04-04,1.2268,1.23139,1.22563,1.22769
850,2018-04-05,1.22769,1.22895,1.22175,1.22393
851,2018-04-06,1.22382,1.22899,1.22142,1.22792
852,2018-04-09,1.2284,1.23295,1.22594,1.23196
853,2018-04-10,1.23184,1.23767,1.23019,1.23549
854,2018-04-11,1.2354,1.23949,1.23462,1.23658
855,2018-04-12,1.2366,1.2379,1.22985,1.23253
856,2018-04-13,1.23253,1.23451,1.23062,1.23264
857,2018-04-16,1.23284,1.23937,1.23233,1.23784
858,2018-04-17,1.23772,1.24129,1.23351,1.23684
859,2018-04-18,1.23681,1.23963,1.23408,1.23726
860,2018-04-19,1.2372,1.23993,1.23283,1.23445
861,2018-04-20,1.23435,1.23519,1.22487,1.22864
862,2018-04-23,1.22709,1.22887,1.21967,1.22075
863,2018-04-24,1.22067,1.22439,1.21809,1.2231
864,2018-04-25,1.22308,1.22379,1.21592,1.21597
865,2018-04-26,1.21597,1.22091,1.20955,1.21023
866,2018-04-27,1.21015,1.21321,1.20546,1.21284
867,2018-04-30,1.21229,1.21379,1.20635,1.20764
868,2018-05-01,1.20758,1.20832,1.19807,1.19913
869,2018-05-02,1.19912,1.20308,1.19371,1.19493
870,2018-05-03,1.19493,1.2008,1.19469,1.19871
871,2018-05-04,1.19865,1.19946,1.191,1.19616
872,2018-05-07,1.19545,1.19773,1.18967,1.1921
873,2018-05-08,1.19207,1.19379,1.18373,1.18632
874,2018-05-09,1.1863,1.18961,1.18219,1.18492
875,2018-05-10,1.18494,1.19458,1.18421,1.19137
876,2018-05-11,1.19135,1.19671,1.18904,1.19379
877,2018-05-14,1.19417,1.19953,1.19253,1.19254
878,2018-05-15,1.19252,1.19377,1.18194,1.18365
879,2018-05-16,1.18364,1.18535,1.17626,1.18061
880,2018-05-17,1.1806,1.18366,1.17756,1.17923
881,2018-05-18,1.17921,1.18213,1.17491,1.17694
882,2018-05-21,1.17695,1.17949,1.17158,1.17903
883,2018-05-22,1.17902,1.18291,1.17557,1.17772
884,2018-05-23,1.17766,1.17888,1.1675,1.16943
885,2018-05-24,1.16939,1.17494,1.16899,1.17184
886,2018-05-25,1.17184,1.17327,1.16442,1.16481
887,2018-05-28,1.1685,1.17275,1.16066,1.1623
888,2018-05-29,1.16222,1.16387,1.15091,1.1538
889,2018-05-30,1.15382,1.16753,1.15178,1.1661
890,2018-05-31,1.16621,1.17234,1.16403,1.16899
891,2018-06-01,1.16893,1.17171,1.16162,1.16586
892,2018-06-04,1.16569,1.17436,1.16555,1.1697
893,2018-06-05,1.16963,1.17313,1.16518,1.17157
894,2018-06-06,1.17151,1.17948,1.17076,1.17727
895,2018-06-07,1.17727,1.1839,1.17717,1.17971
896,2018-06-08,1.17971,1.18095,1.17262,1.17681
897,2018-06-11,1.17708,1.18196,1.17702,1.1782
898,2018-06-12,1.17819,1.18082,1.17324,1.17436
899,2018-06-13,1.17436,1.18,1.17239,1.17897
900,2018-06-14,1.17898,1.185,1.15621,1.15646
901,2018-06-15,1.15661,1.16263,1.15425,1.16057
902,2018-06-18,1.15865,1.16235,1.15646,1.16215
903,2018-06-19,1.16215,1.16436,1.15299,1.15874
904,2018-06-20,1.15871,1.15992,1.15352,1.15683
905,2018-06-21,1.1568,1.16328,1.15071,1.16018
906,2018-06-22,1.16019,1.16742,1.15976,1.1655
907,2018-06-25,1.16636,1.17123,1.16278,1.17019
908,2018-06-26,1.1702,1.17196,1.1634,1.16453
909,2018-06-27,1.16453,1.16714,1.15398,1.15509
910,2018-06-28,1.15511,1.15996,1.15264,1.15672
911,2018-06-29,1.15668,1.16895,1.15573,1.16833
912,2018-07-02,1.16702,1.16878,1.15905,1.16381
913,2018-07-03,1.1638,1.16724,1.16197,1.16549
914,2018-07-04,1.16536,1.16809,1.16298,1.16548
915,2018-07-05,1.16549,1.17195,1.16492,1.16888
916,2018-07-06,1.16888,1.17671,1.16793,1.17413
917,2018-07-09,1.17388,1.179,1.17319,1.17489
918,2018-07-10,1.17484,1.17619,1.16895,1.17426
919,2018-07-11,1.17417,1.17574,1.16646,1.16707
920,2018-07-12,1.16712,1.16949,1.1649,1.16698
921,2018-07-13,1.16688,1.16859,1.16122,1.16843
922,2018-07-16,1.16891,1.17246,1.16748,1.17101
923,2018-07-17,1.17094,1.17439,1.16488,1.16595
924,2018-07-18,1.16587,1.16641,1.16013,1.16373
925,2018-07-19,1.16372,1.16777,1.15741,1.16402
926,2018-07-20,1.16399,1.1738,1.16255,1.17198
927,2018-07-23,1.1726,1.17498,1.16829,1.16908
928,2018-07-24,1.169,1.17161,1.16538,1.16845
929,2018-07-25,1.16837,1.17378,1.16631,1.17274
930,2018-07-26,1.1727,1.17429,1.16395,1.16417
931,2018-07-27,1.1641,1.16634,1.16196,1.16546
932,2018-07-30,1.16558,1.1718,1.16473,1.17026
933,2018-07-31,1.17027,1.17453,1.16828,1.16894
934,2018-08-01,1.16896,1.16989,1.16565,1.16584
935,2018-08-02,1.1659,1.16669,1.15811,1.15834
936,2018-08-03,1.15833,1.16099,1.15595,1.15656
937,2018-08-06,1.15682,1.15701,1.15294,1.15526
938,2018-08-07,1.15517,1.16074,1.15491,1.15973
939,2018-08-08,1.15972,1.16274,1.15724,1.16089
940,2018-08-09,1.16089,1.16184,1.15243,1.15257
941,2018-08-10,1.15246,1.15356,1.13872,1.1407
942,2018-08-13,1.13718,1.14321,1.13642,1.14076
943,2018-08-14,1.14089,1.14286,1.13291,1.13424
944,2018-08-15,1.13422,1.13541,1.13002,1.1344
945,2018-08-16,1.13433,1.14083,1.13349,1.13753
946,2018-08-17,1.13753,1.14441,1.13656,1.14374
947,2018-08-20,1.14364,1.1484,1.13935,1.14795
948,2018-08-21,1.14795,1.16004,1.14788,1.15689
949,2018-08-22,1.15694,1.1622,1.15524,1.15954
950,2018-08-23,1.15946,1.15991,1.1529,1.15357
951,2018-08-24,1.15354,1.16391,1.1534,1.16203
952,2018-08-27,1.16148,1.16929,1.15937,1.16769
953,2018-08-28,1.16764,1.17328,1.16616,1.16932
954,2018-08-29,1.16928,1.17091,1.16511,1.17057
955,2018-08-30,1.17047,1.17174,1.1641,1.16687
956,2018-08-31,1.16699,1.16895,1.15838,1.16018
957,2018-09-03,1.15943,1.16271,1.15882,1.16173
958,2018-09-04,1.16159,1.16185,1.15295,1.15797
959,2018-09-05,1.15786,1.16396,1.1542,1.16285
960,2018-09-06,1.1628,1.16585,1.16046,1.1621
961,2018-09-07,1.16206,1.16486,1.15499,1.15522
962,2018-09-10,1.15477,1.16155,1.15253,1.15909
963,2018-09-11,1.15887,1.16434,1.15646,1.1604
964,2018-09-12,1.16025,1.16489,1.15693,1.16245
965,2018-09-13,1.16243,1.17006,1.16084,1.1689
966,2018-09-14,1.16886,1.17209,1.16199,1.16217
967,2018-09-17,1.16227,1.16975,1.16173,1.1681
968,2018-09-18,1.1681,1.17237,1.16512,1.16638
969,2018-09-19,1.16626,1.17142,1.16491,1.16715
970,2018-09-20,1.16704,1.17838,1.16684,1.17752
971,2018-09-21,1.17758,1.1802,1.17322,1.17536
972,2018-09-24,1.17433,1.18143,1.17233,1.17459
973,2018-09-25,1.17466,1.17917,1.17302,1.17649
974,2018-09-26,1.17649,1.1797,1.17252,1.17358
975,2018-09-27,1.17371,1.17564,1.16382,1.16399
976,2018-09-28,1.16395,1.16505,1.15688,1.16019
977,2018-10-01,1.16155,1.16242,1.15628,1.15769
978,2018-10-02,1.1577,1.15795,1.15046,1.15444
979,2018-10-03,1.15435,1.15929,1.14636,1.14755
980,2018-10-04,1.14754,1.15419,1.14626,1.15121
981,2018-10-05,1.15125,1.15491,1.14833,1.15177
982,2018-10-08,1.15204,1.1529,1.14592,1.14898
983,2018-10-09,1.14897,1.15027,1.14315,1.14882
984,2018-10-10,1.14878,1.15446,1.14792,1.15176
985,2018-10-11,1.15176,1.15986,1.15172,1.15919
986,2018-10-12,1.15924,1.16097,1.15339,1.15571
987,2018-10-15,1.15378,1.16055,1.1537,1.15775
988,2018-10-16,1.15775,1.16206,1.15651,1.15719
989,2018-10-17,1.15725,1.15799,1.14953,1.14992
990,2018-10-18,1.14989,1.15266,1.14483,1.14516
991,2018-10-19,1.14516,1.15338,1.14323,1.15138
992,2018-10-22,1.15156,1.15493,1.1455,1.14624
993,2018-10-23,1.1463,1.14929,1.14384,1.14685
994,2018-10-24,1.14687,1.14758,1.13787,1.13892
995,2018-10-25,1.13902,1.14317,1.13555,1.13735
996,2018-10-26,1.13734,1.142,1.1335,1.1402
997,2018-10-29,1.13969,1.14156,1.13599,1.13715
998,2018-10-30,1.13715,1.1387,1.13398,1.13427
999,2018-10-31,1.13426,1.13593,1.13014,1.1313
1000,2018-11-01,1.13132,1.14234,1.1312,1.14009
1001,2018-11-02,1.1401,1.1455,1.13714,1.13857
1002,2018-11-05,1.13852,1.14231,1.13527,1.14058
1003,2018-11-06,1.14057,1.14371,1.13907,1.14254
1004,2018-11-07,1.14249,1.1499,1.13938,1.14251
1005,2018-11-08,1.14248,1.1446,1.13508,1.13623
1006,2018-11-09,1.13618,1.13681,1.13156,1.1333
1007,2018-11-12,1.13193,1.13299,1.12148,1.1217
1008,2018-11-13,1.12162,1.12928,1.12157,1.12868
1009,2018-11-14,1.12862,1.13467,1.12624,1.13064
1010,2018-11-15,1.1307,1.13616,1.12698,1.13244
1011,2018-11-16,1.13241,1.14197,1.13208,1.14131
1012,2018-11-19,1.14104,1.14637,1.13932,1.14515
1013,2018-11-20,1.14507,1.14716,1.1358,1.13685
1014,2018-11-21,1.13686,1.14242,1.13605,1.1381
1015,2018-11-22,1.13794,1.14331,1.13791,1.14
1016,2018-11-23,1.13999,1.14204,1.13269,1.13309
1017,2018-11-26,1.13368,1.13828,1.13244,1.13263
1018,2018-11-27,1.13259,1.1343,1.12767,1.12841
1019,2018-11-28,1.12885,1.13876,1.12664,1.13649
1020,2018-11-29,1.13648,1.14009,1.13479,1.1391
1021,2018-11-30,1.13909,1.13996,1.13047,1.13158
1022,2018-12-03,1.13489,1.1379,1.13186,1.13521
1023,2018-12-04,1.1352,1.14179,1.13176,1.13408
1024,2018-12-05,1.13402,1.13605,1.13098,1.13436
1025,2018-12-06,1.13427,1.14118,1.13203,1.13708
1026,2018-12-07,1.13709,1.14228,1.13597,1.13959
1027,2018-12-10,1.13895,1.1442,1.13497,1.1354
1028,2018-12-11,1.13538,1.13995,1.13056,1.13146
1029,2018-12-12,1.13145,1.13865,1.13142,1.13675
1030,2018-12-13,1.13672,1.13926,1.13305,1.13572
